944.51,273.62,944.46,269.99,144.89
436.44,359.6,435.1,357.37,105.2
1025.7,1403,1024.7,1399.5,143.33
1618,619.09,1622.5,621.59,270.97
1124.6,935,1126.3,937.14,111.35
1654.8,351.51,1661,352.44,247.63
1015.3,1391.8,1015.4,1399.5,305.62
1859.7,1049,1860.9,1050.7,82.383
512.34,137.15,506.9,133.53,259.86
1085.3,192.08,1081.5,195.17,230.6
431.56,1215.9,429.18,1215.8,123.15
549.54,59.045,551.43,62.035,141.82
416.37,273.02,412.71,272.13,208.61
1205.1,1046.6,1205,1049.5,195.24
1543,710.37,1538.8,708.87,224.62
862.78,654.14,860.17,655.91,126.77
1641.8,1600.2,1638.6,1600.4,140.16
1586.6,839.39,1587.8,839.11,124.15
1862.2,1032,1863.3,1032.7,55.344
479.63,207.67,480.26,208,53.953
66.808,937.96,68.274,941.15,267.32
337.52,1080.7,337.08,1080.4,65.901
201.4,428.99,202.3,433.44,182.17
214.79,1178,216.69,1180.8,175.43
497.7,152.54,497.65,155.54,162.66
1250.7,545.58,1253.3,544.93,108.69
849.51,1738.5,844.74,1737.8,192
1204,475.29,1202.5,472.73,160.28
1647.2,756.89,1654.7,756.31,367.13
1294.9,893.94,1297.3,892.69,150.89
261.59,842.62,266.66,846.45,252
338.58,116.87,334.33,118.96,188.07
860.38,1262,854.9,1261.3,227.06
461.57,703.98,460.7,704.64,43.939
1525.4,785.69,1522.8,784.02,142.95
1195,918.28,1200,917.67,242.83
1030.4,1386.2,1028.1,1385.2,112.45
1258.8,519.08,1258.3,518.51,108.23
421.23,1379.5,423.55,1376.7,150.35
918.02,1474.6,918.3,1475.7,108.24
1108.4,336.52,1110.5,331.61,216.94
351.38,104.09,355.9,107.72,237.65
964.75,595.4,966.6,596.55,89.174
1345.8,981.49,1348.4,981.53,116.95
1066.4,527.65,1069,525.4,146.27
1319.3,42.413,1321.7,39.48,280.75
1853.1,998.08,1854.6,997.04,78.127
1332.3,1008.4,1336.5,1009.3,167.04
878.9,1598.4,879.4,1599.6,76.87
1354.1,822.06,1355.1,822.58,78.963
1229.2,1509.3,1231.8,1511.5,134.71
1431.7,675.04,1435.8,676.76,178.04
1399.2,1111.2,1398.7,1110.8,54.433
1503,604.92,1502.1,608.39,152.43
387.36,748.93,383.16,749.17,176.46
281.34,472.6,283.63,473.12,143.66
1846.5,1695.2,1855.1,1696.8,360.9
1773.3,929.66,1770.2,928.77,136.83
1617.2,331.04,1617.8,329.03,114.17
1438,1444.3,1432.4,1443.5,236.58
1316.5,627.15,1317.7,625.24,90.167
1861,1531.5,1860.7,1534.7,126.68
1076.6,331.04,1074.5,328.92,204.48
1550.2,163.89,1551.3,169.32,265.05
1468.1,550.4,1466.9,550.82,55.517
1693.9,1607.5,1690.8,1609.2,150.33
1888.8,1589.2,1887.7,1586,145.48
1608.7,463.4,1608.2,464.08,97.044
1482.6,583.36,1485.8,588.49,246.31
111.94,981.34,109.36,982.77,168.53
1359.2,924.99,1352.8,922.96,265.11
1304,595.83,1307,595.63,145.89
490,119.84,486.85,122.27,161.83
396.82,1330.3,395.57,1329.4,144.12
1585.9,786.78,1586.1,786.23,39.959
382.79,374.27,380.59,374.85,108.38
356.37,344.03,354.57,345.1,92.233
204.61,1677.6,201.68,1677.2,173.6
516.5,1266.6,510.48,1266.3,239.27
1109.9,131.06,1110.3,133.83,112.01
1296.5,804.84,1299,805.31,200.61
1077.2,43.822,1074.7,39.918,204.71
1259.9,915.98,1254,913.95,246.77
1884.8,1048.2,1887.5,1048.9,120.4
1213.7,282.27,1208.7,279.71,222.37
1593.5,442.43,1598.3,442.63,233.86
1130,341.36,1125.3,343.97,229.07
1236.6,1112.9,1235.8,1115.1,123.14
1424.1,1191,1423.6,1188.5,151.9
910.42,1330.1,912.32,1325.8,236.01
389.26,347.5,390.04,349.32,84.46
1187.6,224.81,1181.9,221.96,274.38
1478.1,49.419,1476.5,48.893,88.297
252.83,767.29,253.2,767.51,61.54
1474.4,1376,1478.6,1375.2,226.91
1875.1,909.87,1875.5,913.66,151.87
1310.6,871.43,1312.5,875.29,178.49
186.29,1710.4,183.95,1707.8,161.62
1858.1,1501.9,1858.1,1494,323.65
498.13,685.29,499.62,684.53,91.259
1487.9,50.516,1488.3,54.06,141.88
298.31,516.39,296.32,516.11,80.057
1290.5,1113.3,1286.7,1118,249.33
1642.1,870.18,1641,872.33,175.31
340.64,131.46,342.83,128.37,241.25
1284.5,919.77,1285.5,919.96,71.066
727.66,982.92,727.12,981.34,76.847
263.95,452.42,267.15,449.96,272.5
268,38.43,269.38,43.547,222.96
1391.2,597.74,1393.1,597.67,78.724
1604.7,633.49,1605,634.59,188.52
1555.7,108.95,1561.1,109.73,300.05
971.32,30.46,970.77,26.157,173.68
1781.7,910.64,1777.2,908.57,196.99
1067.9,265.27,1067.7,264.59,91.565
1068,408.71,1071,407.63,194.77
559.94,361.68,559.03,356.58,205.52
251.41,816.1,253.2,815.29,97.517
20.302,939.08,16.474,942.19,245.55
1502.8,991.13,1502.1,989.19,85.412
297.62,262.11,297.7,258.82,159.4
514.97,355.85,511.46,357.53,175.83
488.8,311.2,487.11,312.88,118.7
1550.5,1006,1551.1,1006,70.644
1333.5,799.98,1337.2,801.66,190.42
1209.3,1876,1211.8,1879.6,289.41
1267.7,552.69,1273.8,554.71,257.22
268.81,1886.6,265.81,1887.3,334.93
1038.5,380.17,1041.8,380.39,169.71
1601.5,819.13,1602.5,819.38,47.681
365.47,187.91,368,186.45,116.17
1242.1,1816.9,1248,1811.4,321.56
1747.5,1865,1750.5,1866.8,139.96
100.2,464.82,97.755,460.67,195.27
1290.8,1052.3,1288.1,1053.5,114.6
1350.8,893.71,1351.7,892.74,60.626
212.97,428.08,217.03,429.94,177.96
815.81,1183.5,813.9,1184.2,87.238
1352.6,46.4,1351.2,41.63,243.54
1592.2,117.45,1593.4,113.78,215.69
1407.6,112.05,1407.9,111.95,17.247
1537.8,795.02,1536,798.65,175.24
1694.1,218.71,1700.9,216.14,291.5
1562.5,750.65,1561.5,749.17,70.673
1217.4,147.9,1219,155.64,373.51
1844,45.811,1839.2,42.728,241.47
1388.2,128.09,1385.1,125.83,166.36
133.63,449.51,132.28,458.75,383.57
1583.2,62.27,1585.1,65.4,178.43
1367.8,20.383,1366,23.619,189.55
404.29,109.97,404.24,108.21,99.132
1207.1,541.87,1206.5,541.74,53.996
225.37,1344.3,225.31,1343,75.227
145.71,1644.7,141.88,1644.5,188.74
1593.8,147.93,1599.5,148.69,253.62
374.01,282.65,374.66,282.92,87
1206.5,309.8,1205.9,310.3,116.04
1688.3,101.95,1689.7,102.28,78.923
75.533,1056.3,72.137,1056.8,149.8
512.95,189.67,511.51,189.56,58.611
1094.1,113.64,1093.3,113.75,110.14
1865,115.92,1861.8,116.26,145.14
125.85,507.9,123.2,505.56,296.53
1645.4,45.535,1643.7,46.561,86.615
1665,98.139,1664.6,95.24,116.44
96.622,992.98,90.183,994.97,277.59
1375.6,832.81,1379,833.8,142.24
42.98,472.11,45.682,474.19,178.11
706.38,831.26,713.29,835.35,340.75
1890.2,1850.5,1895.6,1853.6,260.09
1665.6,303.76,1666.9,300.25,204.04
877.03,1891.6,877.1,1889.4,99.173
307.24,474.12,301.9,476.66,254.96
1895.9,129.87,1894,132.89,171.61
706.45,909.15,710.21,904,255.07
1836.3,1833,1834.9,1838.9,244.86
443.76,722.8,442.06,717.38,265.22
1465.8,47.448,1464.5,49.684,107.21
584.25,410.31,583.13,413.88,149.74
1550.6,1232.4,1556.2,1235.6,255.87
974.63,854.13,971.22,851.77,177.59
1022.1,643.42,1018.1,647.91,238.97
433.34,716.39,433.29,716.8,152.1
783.33,1488.5,785.14,1486.9,96.404
946.18,799.47,942.72,803.34,212.25
929.59,832.6,936.19,834.82,279.27
636.62,1393,639.16,1395.8,151.45
217.71,1071,211.08,1071.8,318.48
1392.2,1663.3,1392.3,1663,83.847
1002.6,684.42,998.56,686.05,174.86
553.33,753.12,560.1,751.41,288.95
1051,826.34,1055.9,830.15,245.6
761.7,1542.1,755.46,1539.3,302.31
669.03,1122.3,670.37,1122.9,117.95
1029.1,597.03,1033.6,596.01,186.58
723.6,911.03,721.59,909.99,138.88
1152.8,736.8,1150.8,737.49,110.58
678.7,934,683.59,931.76,226.24
1201.1,689.38,1197.8,688.01,159.45
451.36,270.9,450.14,271.02,71.577
1025.5,830.42,1028.7,834.73,215.21
607.51,836.77,609.89,836.04,142.38
623.2,798.87,620.09,793.6,249.32
1018.3,861.12,1018,864.59,138.35
679.14,908.35,681.93,911.27,258.88
1532.8,568.38,1529.4,567.34,143.45
1114.4,945.71,1114.4,945.54,16.478
150.03,267.25,144.38,267.99,229
718.73,843.34,713.96,845.55,210.37
754.2,1783.2,757.94,1785,181.25
1380.6,102.04,1377.8,101.78,111.43
499.72,681.84,499.12,681.77,31.056
1133.4,164.75,1131.7,169.81,224.52
712.43,1656.1,706.08,1661.7,350.04
1360.1,146.68,1361.5,151.31,192.05
895.32,1294.2,893.43,1290.9,171.48
1016.5,780.93,1012.7,777.59,208.42
874.79,177.51,867.26,178.3,301.82
663.66,1433,663.48,1433.7,50.83
1839.6,829.58,1839.9,829.69,15.882
619.79,1412.5,621.49,1417.2,197.56
1169.5,144.42,1168.1,144.85,80.736
464.99,1020.8,469.75,1023.6,254.89
484.97,1031.9,484.5,1034.9,123.59
610.67,373.81,613.1,376.51,172.95
859.87,1556.6,858.9,1555.4,60.667
1453.7,1347.7,1448.9,1349.8,245.27
703.35,824.5,708.2,825.56,196.8
373,1449.2,377.21,1449,170.01
633.1,344.36,630.2,342.39,161.64
245.52,1291.2,243.1,1298.6,311.23
531.28,648.4,533.74,649.65,110.31
604.31,764.4,602.25,765.08,105.15
96.511,1411.3,94.218,1406.9,202.67
1812.5,816.34,1813.3,813.17,140.07
1168.3,358.06,1174,365.71,393.56
1190.8,391.15,1195.5,393.47,207.94
1114.9,665.39,1113.3,659.46,279.52
480.07,725.13,475.53,723.99,213.1
585.09,762.29,582.49,764,139.01
1303.4,168.17,1300.6,168.37,110.98
970.72,1247.1,965.08,1242.8,289.02
500.69,1868.2,500.68,1864.8,148.68
584.84,1008.1,584.95,1007.1,51.701
972.69,1281.5,977.88,1282.3,212.44
1835.9,421.06,1837.2,421.76,98.01
1551.2,553.23,1549.2,555.25,123.69
1855.7,1271,1854.6,1270.9,66.585
339.19,1082.6,335.45,1088.6,339.11
451.83,1798.8,454.26,1800.4,132.31
905.99,1308.1,910.98,1306.4,214.01
286.51,1222.9,285.3,1223.7,75.889
618.64,912.99,613.79,913.52,193.55
729.67,1392.4,729.91,1391.3,143.79
275.05,1516.3,276.69,1519.3,165.88
1560.2,1595.3,1560.9,1593.6,74.861
1283.2,898.63,1285.3,895.41,161.33
268.81,1532.9,269.37,1531.6,117.2
472.23,798.28,470.47,798.52,175.88
716.33,1638.3,717.76,1636.2,104.29
783.77,1604.7,782.5,1605.3,56.85
1276.8,214.34,1275.1,216.41,120.48
995.15,1250.8,995.49,1248.4,113.98
647.5,1682.6,646.2,1683.2,57.387
1627.9,270.53,1627.8,269.48,43.622
364.22,1467.4,363.44,1466.2,86.926
428.73,1447,430.52,1446.4,121.71
1338,21.161,1335.4,26.304,289.53
932.11,1309.3,935.34,1302.7,327.3
664.63,929.73,664.64,923.96,236.47
1128.9,596.08,1126.7,594.64,147.44
10.999,604.6,13.287,606.91,141.91
1491,100.76,1491.1,107.82,288.14
457.12,1840.2,461.02,1843.1,193.86
1399.6,330.98,1393.8,335.09,283.16
172.9,1393.6,172.62,1397,152.51
769.69,1532.9,772.3,1532.7,131.88
951.21,1256.9,951.74,1257.7,72.968
1422.8,201.77,1421.6,205.24,145.82
743.24,44.181,745.66,39.081,225.52
508.92,1793.7,509.07,1792.3,82.259
91.634,636.16,94.943,634.22,188.75
954.01,839.33,959.61,833.72,318.6
515.61,1853.8,510.36,1852.4,245.5
860.39,386.78,855.46,386.07,203.35
1222,870.61,1215.4,868.35,335.94
79.758,685.61,80.428,682.21,150.2
669.65,1778.7,669.25,1778.6,21.568
370.27,173.07,365.54,168.39,331.85
815.83,1543.4,817.65,1541.4,106.28
359.82,1764.2,358.42,1763.8,73.839
1018.6,593.32,1014.3,590.07,223.93
836.4,1793.4,832.19,1793.8,199.72
468.84,1818.9,464.93,1821.9,195.66
153.77,233.91,153.79,233.63,17.218
1275.1,253.63,1276.1,257.3,209.82
1590.2,125.75,1590.3,125.83,44.324
240.71,625.81,240.74,626.12,45.238
1410.5,218.4,1412,216.22,105.78
1554.1,653.18,1554.3,654.97,177.84
1779.3,124.39,1778.1,126.07,82.249
1159,250.35,1158.2,248.85,144.21
889.46,1869,889.4,1869.2,13.594
411.96,288.44,413.22,290.77,176.46
812.6,180.91,809.38,177.2,199.32
782.71,1329.6,781.67,1330.3,108.47
473.45,1837.4,474.72,1835.6,203.6
1888.8,1817.3,1888,1818.9,108.22
1664.1,733.14,1663.1,733.64,48.286
1655.2,629.64,1654.1,628.31,76.669
1843,1385.1,1848.7,1388.2,266.77
1740.4,105.5,1740.2,106.63,63.251
753.92,1317.5,758.44,1320.8,246.34
189.89,1744.4,185.93,1743.2,181.54
1246,767.54,1241.3,767.07,194.83
1015.9,1776.1,1016.5,1776,25.577
461.49,813.37,461.68,815.93,123.46
269.36,1549.7,271.8,1553.1,165.73
1384.9,194.69,1382.4,195.14,227.27
1868.1,534.21,1867.9,535.96,70.419
805.45,1796.3,806.3,1801.5,208.2
1343.5,1490.3,1341.8,1485.1,262.64
1619.2,69.089,1617.3,73.491,193.18
85.435,1440.2,82.833,1445.7,241.12
580.34,1458.3,579.87,1457.9,118.43
792.05,321.72,791.63,325.7,159.97
1500.5,359.75,1499.8,362,144.56
1300.9,102.83,1298.7,99.427,163.95
691.7,1829.3,693.95,1829.5,163.33
1014.5,801.95,1013.6,804.29,108.36
705.84,1443.1,705.65,1443.6,97.325
443.84,1793.2,442.52,1793.9,125.46
1794.9,1465.7,1793.5,1470.7,232.44
1840.3,1565.1,1844.3,1567.6,190.36
1735,87.502,1736.4,87.485,58.846
639.1,1479.8,640.27,1479.6,53.972
588.67,205.77,595.65,205.69,289.33
981.09,1437,974.14,1439.7,295.29
359.44,184.48,356.03,177.19,331.43
787.25,1821.7,782.1,1819.2,246.91
550.49,1888.4,546.09,1891.3,209.23
1383.3,1370,1378.6,1370.5,189.43
1254.8,141.66,1253.2,143.36,124.01
1601,1223.7,1601.3,1224.2,25.057
32.588,1446.9,30.733,1446.9,77.72
1649.8,786.81,1648,788.29,98.258
885.33,207.7,881.2,203.58,241.18
1174.6,1317.3,1173.6,1322.7,221.29
587.13,1860.6,584.2,1860.5,155.5
1819.3,805.6,1816.3,805.64,149.36
644.18,1364,650.13,1363,303.15
751.18,1277.8,752.9,1276.4,99.24
705.41,1623,707.82,1622.5,98.17
1043.6,895.77,1038.7,891.26,271.17
1694.8,251.68,1694.5,252.59,43.197
750.49,1305.8,757.21,1304.2,282.58
1850.7,820.83,1849.3,820.78,67.468
851.53,63.762,853.24,62.286,108.08
1049.5,609.35,1049.3,608.39,151.66
675.56,245.9,674.25,246.82,79.285
246.81,1697.2,245.71,1697.2,149.31
1689.7,805.12,1689.7,804.84,23.499
918.84,1340.2,919.63,1341.9,79.125
480.16,600.07,477.37,599.42,125.45
955.16,1400.3,956.45,1400,75.18
908.48,1360.8,910,1359.6,83.909
1585.3,1178.4,1582.9,1176.3,147.18
328.1,1485,328.44,1486.5,68.591
49.802,1845.9,49.942,1846.7,33.195
1511.4,1186.6,1512.1,1185.5,79.522
679.95,220.52,676.51,216.91,198.19
1887.9,811.22,1887.5,809.22,90.789
70.896,1467.7,65.457,1471.7,283.03
1486.2,166.56,1484.7,160.77,239.78
444.59,863.06,442.3,863.81,172.13
289.68,1034.7,289.44,1037,91.526
1578.3,571.84,1581.9,573.49,201.8
1255.8,95.879,1251.1,96.161,231.65
727.41,284.17,730.73,276.5,331.93
1486.6,238.95,1484.9,241.89,143.6
1476,283.64,1474.3,281.14,157.15
260.04,28.754,258.92,32.234,193.55
677.87,1531.7,676.19,1532.2,76.871
1660.1,281.47,1659.7,282.56,49.976
1485.3,20.239,1485.1,18.644,66.244
1773.6,1725.3,1775.9,1720.9,239
1295.2,223.3,1294.4,221.82,66.373
121.01,1417.6,119.96,1414.8,135.66
712.27,1872.4,711.82,1873.7,97.084
850.84,1859.2,855.66,1858.3,203.79
1327.8,191.8,1332.7,190.61,224.86
1426.8,30.726,1423.2,26.609,216.95
1054.4,907.76,1054,907.5,56.26
772.36,1294.3,774.09,1296.5,161.52
537.02,964.18,536.3,966.52,97.183
1118.4,1337.1,1121.9,1335.2,204.31
1086.9,985.23,1086.3,986.22,47.881
1063.4,863.58,1059.3,864.81,295.86
1449.7,323.43,1444.1,325.11,245.83
546.99,795.52,540.87,795.13,254.11
814.91,1772.8,817.33,1773.4,103.3
798.54,34.451,805.71,36.32,296.85
910.82,509.37,910.05,509.4,152.18
824.56,1504.3,824.91,1503.5,49.988
455.48,257.86,458.38,253.34,223.69
330.67,1759.2,329.44,1759.6,116.64
825.95,1464.6,824.37,1466,85.847
1297.6,62.318,1297.7,61.46,46.59
206.41,1314.2,200.12,1313.8,359.26
43.819,1458.4,44.491,1456.6,133.65
1666.4,161.57,1667.3,162.74,62.031
1883.1,870.08,1882.1,870.42,57.847
1761,365.33,1760.4,365.41,22.826
1471.6,212.71,1469.8,212.15,89.252
300.46,1094.6,292.76,1094.5,321.08
479.85,1776.8,478.92,1775.7,61.54
981.82,680.96,976.57,682.63,221.83
1065.3,832.83,1066.3,836.18,140.83
176.3,1142.9,174.78,1140,152.7
685.37,980.94,688.84,978.87,194.16
1820.2,1866.6,1818.7,1864.9,129.84
1495.8,644.8,1499.3,644.57,188.86
1154.8,232.82,1156.2,235.22,264.45
1268.3,141.11,1268.2,139.65,58.342
643.09,220.95,648.52,219.42,288.39
1694.1,1729.9,1699.4,1726.1,258.75
1707.6,802.51,1707,804.98,142.42
856.75,311.9,849.45,310.93,292.19
994.22,868.52,996.73,869.68,110.88
386.94,628.59,387.02,629.03,59.198
1145.4,1002.9,1145,1002.5,74.496
1512,1168,1511.8,1173.4,222.23
130.62,1009.2,133.63,1011.6,188.66
805.05,626.46,802.38,627.62,120.56
885.97,1358.9,891.24,1366.3,372.96
156.02,546.02,156.11,552.69,269.81
1117.9,845.1,1113.6,845.02,171.96
790.53,1136.2,793.49,1138.1,165.16
803.41,789.54,801.37,790.32,105.5
461.17,983.12,464.24,985.28,149.44
1157.2,1741,1152.9,1741.6,203.4
892.24,1333.7,891.52,1330.9,115.54
1241.2,1547.4,1243.1,1554,292.95
1161,304.71,1160.7,307.65,140.57
441.42,1367.3,438.25,1366.2,144.03
1294.5,1064.9,1294,1065.9,42.933
1188.4,205.5,1188.2,211.12,226.81
1617.1,570.43,1613.8,578.48,390.71
1461.9,249.22,1468.5,243.42,394.7
892.71,1210,892.46,1207.3,168.88
929.37,700.5,928.93,698.13,152.32
814.47,79.785,814.95,79.523,113.3
371.27,1346.5,373.33,1345.2,158.98
370.72,212.59,369.23,210.8,101.85
581.19,1148.3,572.98,1148.2,362.54
1363.1,642.6,1361,639.54,153.59
148.57,1105.6,150.48,1107,314.11
255.91,1523.4,255.01,1525.2,112.38
238.72,997.65,238.08,1002.3,187.31
544.09,1179.5,541.81,1187.3,321.81
898.97,1398.3,903.81,1400.5,211.15
1093.5,771.7,1093,777.75,241.3
1287.7,1733,1284.7,1726.7,278.48
1116.3,732.63,1114.3,731.75,88.616
459.62,309.42,458.64,309.64,46.032
1384.5,153.45,1383.7,152.98,167.77
1009.3,696.57,1007,697.84,106.51
302.63,979.9,296.48,978.85,248.41
378.68,370.81,380.63,369.99,93.592
1062.9,738.9,1060.9,744.84,266.31
997.98,970.51,996.82,974.86,182.89
314.17,1389.7,313.2,1387.2,240.6
209.99,169.58,215.66,172.35,259.95
922.27,737.31,920.9,738.71,99.326
927.56,1404.5,922.5,1404.2,222.73
149.08,1092.6,149.75,1093.4,41.982
337.59,220.5,336.52,222.38,99.576
1139.3,178.65,1134.8,181.49,229.12
417.21,1340,415.37,1338.7,103.93
1053.5,658.06,1048.7,653.36,275.59
503.26,900.31,506.04,896.64,182.58
186.08,601.37,182.15,603.97,190.81
1136.2,743.61,1136.6,745.54,78.781
870.19,727.47,868.82,728.04,69.068
322.99,390.7,322.46,391.14,59.413
1543.5,1210.6,1547.8,1215.9,307.38
1581.9,694.34,1579.8,691.49,140.41
866.64,818.35,869.63,817.99,119.58
1337.4,242.68,1342.9,241.65,232.28
1285.4,1078.1,1285.8,1078.8,34.318
875.67,796.46,873.34,794.01,153.05
865.87,713,863.09,708.9,230.25
201.19,960.34,200.02,956.31,207.53
1032.7,661.29,1032.9,663.47,167.9
1505.8,1116.2,1506.5,1118.9,152.83
539.71,619.36,538.76,621.45,91.677
1051.1,708.83,1051.5,703.84,308.07
1763.1,559,1767,554.98,221.59
839.07,728.04,843.44,731.45,245.44
1212.6,32.703,1212.1,37.578,227.25
1317.8,1807.7,1320,1807.7,87.394
1414.7,1237.4,1414.6,1232.2,263.3
265.3,1619.9,271.13,1625.2,349.74
418.77,395.58,415.34,393.3,168.77
374.25,240.68,371.09,240.99,131.06
386.68,864.45,387.29,864.55,42.785
1177.8,1444.2,1181.4,1442.4,216.16
381.62,430.68,381.2,430.91,121.91
1191.6,222.49,1196.9,226.26,263.14
848.34,560.76,847.46,563.64,145.56
416.32,834.19,414.57,836.47,132.22
202.69,558.06,203.39,554.88,131.11
1445.8,576.56,1451.2,573.28,266.43
1351.2,86.045,1348.2,82.111,255.45
463.56,993.77,466.92,1000.3,309.74
462.8,1427.9,460.94,1430.1,133.71
1291.4,1801.8,1289.2,1804.6,144.71
323.71,193.07,326.71,199.29,281.2
541.28,1811.2,539.86,1815.2,348.18
292.01,1404.3,293.88,1406,111.9
1442,206.54,1441.2,207.98,125.37
1549.7,1808.7,1549.2,1805.9,153.82
984.31,862.81,982.96,866.14,154.33
1275.7,1768.9,1279.5,1768.3,161.07
1818.7,1135.9,1820.7,1137.8,138.21
1395.7,188.86,1392.8,182.55,277.58
1335.4,275.22,1337.2,275.62,81.21
738.4,312.44,737.38,313.53,85.845
250.28,1567.8,244.46,1566.3,276.98
1025.9,953.22,1025,953.92,45.423
833.34,1522.7,831.57,1520.1,259.71
1394.5,1868.4,1398.8,1864.6,264
953.02,593.14,952.84,592.17,97.048
33.488,580.96,31.806,572.12,371.17
283.09,1320.3,284.02,1321.6,170.19
239.63,477.74,238.47,478.95,144.39
371.8,440.72,368.46,438.55,185.26
1358.8,1775.6,1362.4,1777.2,214.21
656.27,1592.4,657.73,1595.8,146.53
460.81,909.05,458.91,909.76,104.23
1144.2,986.38,1141.9,986.09,94.793
1255.9,156.47,1251,153.1,269.52
1328.6,1770,1324.8,1772.5,252.86
966.14,838.24,961.78,834.3,312.39
890.29,763.86,892.68,762.07,122.85
748.6,265.37,746.22,260.54,221.93
1317.5,1201.6,1322.7,1202.5,209.91
367.29,356.88,365.64,356.72,116.33
1173.2,1712.2,1179,1709.5,258.9
386.95,281.69,386.96,279.66,90.127
1116.5,988.62,1113.5,988.63,173.1
998.32,702.53,995.72,701.53,122.62
774.45,173.51,772.38,177.73,200.47
957.71,966,953.5,960.58,275.16
1174.8,261.61,1174.9,262.73,67.794
392.74,264.21,389.65,266.1,156.84
377.04,402.44,375.48,400.07,115.88
227.69,1624.5,230.57,1623.4,169.22
218.19,1817.5,215.21,1812.8,222.73
1795.8,1164.1,1798.1,1165.3,104.86
1813.6,267.56,1816.1,261.81,248.44
893.66,840.22,892.49,838.16,114.78
195.59,55.352,190.93,57.387,211.8
1217.6,1579.8,1220.5,1578.7,120.92
1254.7,205.91,1253.2,208.27,195.17
1568.3,546.55,1567.9,547.94,126.26
1007.1,960.52,1010.4,962.73,260.53
1532.9,668.78,1535.4,667.72,119.13
248.06,1775.8,250.63,1778.3,171.07
91.782,537.85,95.711,539.55,175.68
456.48,877.67,458.86,878.39,144.97
1262.4,743.91,1260.4,742.27,182.06
1399.4,1805.3,1397.4,1809.1,177.26
1515.6,1266.6,1521.2,1262.9,268.75
381.85,1360,379.77,1363.4,186.81
764.07,284.9,759.68,291.38,329.42
970.71,854.86,973.65,855.99,190.65
310.73,196.2,310.15,196.49,37.047
376.76,290.29,376.82,291.11,90.594
1475.7,527.83,1474.8,529.05,88.278
10.302,508.75,8.7264,508.99,109.81
462.08,1326.9,460.43,1329.8,147.3
872.73,1338.8,867.37,1340.6,320.63
1306.5,153.08,1305.2,152.12,95.893
1030.4,188.84,1032.6,186.25,183
1168.4,986.19,1169.2,979.48,312.38
1313.8,1263.5,1315.2,1266.6,153.22
1132.4,1671.6,1132.5,1672.8,105.71
1482.9,1258.1,1481.5,1267.3,389.18
260.21,1295.7,264.8,1294.5,201.8
801.91,1118.6,799.52,1118.6,125.19
700.87,315.06,699.18,313.95,82.979
329.21,874.31,328.17,876.81,154.5
