1,6.0058e+06,3.4374e+06,120.56,805.05,626.46,6.6827,802.38,627.62,6.8744
2,5.7699e+06,5.0907e+06,372.96,885.97,1358.9,21.944,891.24,1366.3,22.465
3,5.7658e+06,2.8637e+06,269.81,156.02,546.02,4.2086,156.11,552.69,4.4958
4,5.763e+06,3.619e+06,171.96,1117.9,845.1,7.6605,1113.6,845.02,7.8228
5,5.7605e+06,4.3511e+06,165.16,790.53,1136.2,22.125,793.49,1138.1,22.634
6,5.6412e+06,2.633e+06,105.5,803.41,789.54,19.655,801.37,790.32,19.989
7,5.5676e+06,2.9679e+06,149.44,461.17,983.12,25.598,464.24,985.28,25.665
8,5.4968e+06,4.5946e+06,203.4,1157.2,1741,16.02,1152.9,1741.6,16.631
9,5.4876e+06,2.0059e+06,115.54,892.24,1333.7,21.77,891.52,1330.9,21.8
10,5.3985e+06,2.6066e+06,292.95,1241.2,1547.4,6.2199,1243.1,1554,6.8469
11,5.3189e+06,2.5102e+06,140.57,1161,304.71,18.563,1160.7,307.65,18.996
12,5.3075e+06,3.4746e+06,144.03,441.42,1367.3,23.281,438.25,1366.2,23.595
13,5.2782e+06,2.7951e+06,42.933,1294.5,1064.9,5.7867,1294,1065.9,5.7819
14,5.2452e+06,2.8953e+06,226.81,1188.4,205.5,17.045,1188.2,211.12,17.275
15,5.235e+06,3.1454e+06,390.71,1617.1,570.43,16.667,1613.8,578.48,17.687
16,5.2148e+06,1.4079e+06,394.7,1461.9,249.22,20.736,1468.5,243.42,21.751
17,5.1894e+06,2.7139e+06,168.88,892.71,1210,15.763,892.46,1207.3,16.489
18,5.1718e+06,3.1038e+06,152.32,929.37,700.5,21.135,928.93,698.13,21.793
19,5.1615e+06,4.3774e+06,113.3,814.47,79.785,20.464,814.95,79.523,21.081
20,5.1147e+06,4.2626e+06,158.98,371.27,1346.5,10.408,373.33,1345.2,11.103
21,5.1035e+06,1.557e+06,101.85,370.72,212.59,7.5072,369.23,210.8,7.7445
22,5.0919e+06,2.289e+06,362.54,581.19,1148.3,10.86,572.98,1148.2,9.9744
23,5.0121e+06,2.9703e+06,153.59,1363.1,642.6,23.527,1361,639.54,23.787
24,4.9726e+06,4.836e+06,314.11,148.57,1105.6,18.772,150.48,1107,17.105
25,4.9245e+06,4.5981e+06,112.38,255.91,1523.4,11.811,255.01,1525.2,12.244
26,4.9054e+06,2.6171e+06,187.31,238.72,997.65,8.9687,238.08,1002.3,8.9277
27,4.8828e+06,2.7663e+06,321.81,544.09,1179.5,11.072,541.81,1187.3,11.036
28,4.8571e+06,2.5924e+06,211.15,898.97,1398.3,21.429,903.81,1400.5,21.355
29,4.8244e+06,3.2197e+06,241.3,1093.5,771.7,7.2343,1093,777.75,7.2557
30,4.7597e+06,2.7186e+06,278.48,1287.7,1733,5.9736,1284.7,1726.7,5.8694
31,4.7307e+06,3.323e+06,88.616,1116.3,732.63,6.1534,1114.3,731.75,6.2487
32,4.6937e+06,3.7529e+06,46.032,459.62,309.42,9.2786,458.64,309.64,9.4069
33,4.691e+06,2.3814e+06,167.77,1384.5,153.45,21.702,1383.7,152.98,22.613
34,4.6689e+06,2.0977e+06,106.51,1009.3,696.57,13.085,1007,697.84,13.026
35,4.6261e+06,2.6794e+06,248.41,302.63,979.9,6.139,296.48,978.85,6.0147
36,4.5859e+06,2.9206e+06,93.592,378.68,370.81,11.541,380.63,369.99,11.768
37,4.5451e+06,3.69e+06,266.31,1062.9,738.9,21.462,1060.9,744.84,20.931
38,4.5201e+06,2.6967e+06,182.89,997.98,970.51,20.669,996.82,974.86,20.885
39,4.5178e+06,2.7621e+06,240.6,314.17,1389.7,10.141,313.2,1387.2,11.342
40,4.4617e+06,3.0779e+06,259.95,209.99,169.58,13.3,215.66,172.35,13.69
41,4.45e+06,3.0078e+06,99.326,922.27,737.31,9.7611,920.9,738.71,10.103
42,4.4455e+06,3.3032e+06,222.73,927.56,1404.5,17.484,922.5,1404.2,18.012
43,4.4452e+06,3.2716e+06,41.982,149.08,1092.6,12.747,149.75,1093.4,12.773
44,4.4053e+06,3.4959e+06,99.576,337.59,220.5,15.439,336.52,222.38,15.722
45,4.3991e+06,2.7324e+06,229.12,1139.3,178.65,17.351,1134.8,181.49,17.854
46,4.386e+06,2.8666e+06,103.93,417.21,1340,9.0557,415.37,1338.7,9.3488
47,4.3411e+06,2.0405e+06,275.59,1053.5,658.06,26.41,1048.7,653.36,26.014
48,4.3328e+06,1.7194e+06,182.58,503.26,900.31,10.425,506.04,896.64,10.415
49,4.2982e+06,3.4419e+06,190.81,186.08,601.37,15.561,182.15,603.97,15.765
50,4.292e+06,5.2686e+06,78.781,1136.2,743.61,17.153,1136.6,745.54,17.115
51,4.2686e+06,3.3028e+06,69.068,870.19,727.47,11.835,868.82,728.04,12.036
52,4.261e+06,2.894e+06,59.413,322.99,390.7,16.798,322.46,391.14,17.091
53,4.2601e+06,3.3311e+06,307.38,1543.5,1210.6,24.447,1547.8,1215.9,25.259
54,4.2425e+06,3.9964e+06,140.41,1581.9,694.34,10.154,1579.8,691.49,10.089
55,4.2246e+06,3.4333e+06,119.58,866.64,818.35,10.881,869.63,817.99,10.857
56,4.2212e+06,2.8026e+06,232.28,1337.4,242.68,23.874,1342.9,241.65,24.254
57,4.2184e+06,3.06e+06,34.318,1285.4,1078.1,8.276,1285.8,1078.8,8.357
58,4.2078e+06,2.5467e+06,153.05,875.67,796.46,21.199,873.34,794.01,21.609
59,4.1547e+06,3.3372e+06,230.25,865.87,713,13.482,863.09,708.9,14.15
60,4.1472e+06,2.4886e+06,207.53,201.19,960.34,14.402,200.02,956.31,15.089
61,4.1182e+06,1.7907e+06,167.9,1032.7,661.29,26.748,1032.9,663.47,25.949
62,4.0809e+06,2.5277e+06,152.83,1505.8,1116.2,20.058,1506.5,1118.9,20.64
63,4.0402e+06,1.9031e+06,91.677,539.71,619.36,21.754,538.76,621.45,21.807
64,4.0364e+06,2.5755e+06,308.07,1051.1,708.83,16.864,1051.5,703.84,18.172
65,4.034e+06,2.8207e+06,221.59,1763.1,559,25.653,1767,554.98,25.636
66,3.9862e+06,4.0058e+06,245.44,839.07,728.04,7.3799,843.44,731.45,7.9869
