1504.8,978.86,7.8072,1504.7,978.86,8.0262,39.46
218.48,856.04,7.2999,218.84,856.08,7.6325,61.6
1702.6,1646.1,7.927,1702.8,1645.7,8.1511,43.211
1673.9,1559.6,7.9211,1673.8,1559.5,8.1899,48.57
1434.8,805.76,13.24,1434.7,805.64,13.084,29.002
1631.2,1588.2,14.803,1630.7,1587.4,14.789,36.227
1702.2,613.55,21.982,1702.3,613.15,22.143,33.336
338.94,309.96,13.461,339.26,310.11,13.457,13.99
532.5,1523.1,17.656,532.89,1523.2,17.657,15.445
1789.4,677.43,16.296,1789.2,678.02,16.494,43.195
1888.6,1815.5,9.1722,1887.8,1815.6,9.1173,31.47
282,1327.3,14.7,282.26,1327.3,14.893,36.247
1360,476.82,21.798,1359.9,476.83,22.034,42.935
1592.2,655.23,9.7499,1592.6,655.09,9.5931,32.858
1206.3,1432.9,10.003,1206.4,1432.6,10.139,26.151
1595,725,8.1178,1594.9,725.02,8.024,17.102
1781,558.85,22.311,1780.8,558.54,22.338,15.854
441.83,687.41,19.399,441.8,687.17,19.546,28.103
1286.1,680.41,11.819,1285.9,680.51,11.939,24.05
1601.8,1743.1,5.0624,1601.4,1742.3,5.2945,54.055
1347.4,898.51,19.422,1347.5,897.7,19.481,33.985
1045.5,1620.3,4.8289,1045.7,1620.1,4.9847,29.846
1327.8,911.43,6.1902,1327.7,911.68,6.1682,10.647
950.83,237.52,18.77,950.78,237.74,18.724,12.01
38.783,572.44,7.9908,38.959,572.4,8.3042,56.869
1023.8,28.885,16.064,1024,29.155,16.051,12.653
1065.9,1042,16.451,1066,1042.1,16.447,5.4262
1761.3,920.49,15.684,1764.9,919.26,15.374,158.21
221.4,217.57,15.705,221.61,217.47,16.015,56.566
947.17,856.45,12.324,947.27,856.31,12.562,43.372
239.99,1090.4,15.671,239.98,1090.2,15.823,28.526
1466.3,549.12,22.757,1466.2,549.06,23.053,53.544
1621.3,329.68,20.091,1621.1,330,20.016,19.842
937.07,1146.4,8.1703,937.23,1146.3,8.1684,8.0733
525.65,324.15,21.067,525.68,324.09,21.031,6.8927
