1,6.8116e+06,4.8541e+06,22.303,1396.3,1876.5,11.794,1396.7,1876.4,11.892
2,5.487e+06,3.2275e+06,98.212,530.86,1084.1,5.1815,530.67,1086.2,5.4492
3,5.4771e+06,2.5182e+06,286.28,1800.7,724.99,12.705,1801.2,718.06,13.131
4,5.4099e+06,4.5761e+06,177.06,939.68,136.33,4.4685,943.87,135.79,4.784
5,4.9581e+06,4.36e+06,139.94,1001.6,1731.6,11.876,1002.2,1733.9,12.435
6,4.9473e+06,4.4103e+06,240.11,744.12,1286.2,5.8207,738.92,1286.3,6.5018
7,4.9399e+06,3.2039e+06,76.165,145.26,332.33,5.9872,144.64,331.05,6.2702
8,4.7116e+06,4.4337e+06,105.64,1117.5,1119.7,16.372,1117.8,1118,16.831
9,4.6758e+06,2.0569e+06,110.31,479.59,747.92,13.147,477.1,749.15,13.124
10,4.6372e+06,1.97e+06,118.37,1056,1525.8,10.573,1057.7,1527,11.045
11,4.6235e+06,3.255e+06,77.828,1131.8,1256.8,10.748,1131.9,1258.6,10.9
12,4.596e+06,3.7736e+06,89.202,812.93,168.79,5.5521,812.63,167.66,5.9746
13,4.4778e+06,4.2098e+06,167.42,1012.4,922.12,3.8201,1012.8,918.66,4.3435
14,4.4116e+06,3.6602e+06,89.182,673.56,1295.9,7.4907,675.6,1295,7.588
15,4.3979e+06,2.6932e+06,53.576,1671.7,1438.8,4.9341,1672.8,1439.6,4.979
16,4.2034e+06,3.9587e+06,133.96,956.96,862.2,12.45,955.13,864.61,12.782
17,4.1825e+06,3.8264e+06,236.57,1035.1,703.43,3.5657,1034.2,708.35,4.2801
18,4.1786e+06,3.3488e+06,138.64,993.24,515.1,10.371,994.11,514.63,11.11
19,4.1495e+06,5.5624e+06,35.412,732.08,1555.1,13.962,732.89,1555.2,14.045
20,4.1253e+06,3.775e+06,223.74,350.35,1602.7,11.886,355.18,1603.7,12.485
21,4.1151e+06,5.5719e+06,67.234,1058.2,1244.3,9.543,1059.9,1244.6,9.5914
22,4.0734e+06,5.4477e+06,158.05,837.15,852.85,17.252,834.21,855.54,17.288
23,4.0483e+06,6.5998e+06,109.54,798.14,541.4,15.119,798.47,543.37,15.539
24,4.026e+06,4.2492e+06,112.06,998.59,1047.5,10.518,996.91,1049.5,10.737
25,3.9964e+06,3.2141e+06,52.457,1339.4,413.64,15.534,1338.2,413.74,15.397
26,3.9366e+06,4.41e+06,113.13,1309.8,1313.6,13.263,1309.7,1311.7,13.739
27,3.9345e+06,4.8838e+06,56.309,469.94,1038.5,10.336,468.64,1037.9,10.348
