1,9.85e+06,1.0108e+07,50.018,925.74,1768.7,8.8056,925.63,1769.2,9.0524
2,8.5564e+06,9.7121e+06,9.4399,1372.6,1226.9,10.84,1372.5,1226.8,10.883
3,7.8173e+06,8.4019e+06,16.697,1020.3,1648.6,9.6732,1020.3,1649,9.7009
4,7.5071e+06,6.0097e+06,9.9114,813.51,1144.3,18.208,813.68,1144.3,18.246
5,7.089e+06,9.5056e+06,29.176,1877.7,1496.8,5.7715,1877.5,1496.6,5.9231
6,6.8325e+06,7.3239e+06,44.104,1488,851.9,7.669,1488.3,851.13,7.8333
7,6.7636e+06,6.1266e+06,106.63,837.41,495.3,7.7371,837.59,495.61,8.324
8,6.6252e+06,2.8657e+06,8.7439,593.61,1289.7,10.042,593.77,1289.6,10.019
9,6.2486e+06,4.202e+06,15.078,1261.3,1326.9,6.5902,1261.1,1326.9,6.6681
10,6.2221e+06,7.1901e+06,17.38,324.08,1375.3,14.277,324.49,1375.3,14.31
11,6.0146e+06,7.8164e+06,65.054,951.66,1473.8,6.6458,951.3,1474,6.9959
12,5.9528e+06,3.7016e+06,26.297,686.51,671.01,5.4413,686.66,671.24,5.5736
13,5.9478e+06,4.7475e+06,38.553,1205.9,1411.6,9.575,1205.9,1411.7,9.3611
14,5.8336e+06,7.179e+06,24.79,452.46,1412,8.307,452.45,1411.4,8.3517
15,5.7914e+06,4.9249e+06,37.414,1319.5,480.47,5.9297,1319.8,480.39,6.1244
16,5.7681e+06,5.1424e+06,66.775,447.01,741.11,12.265,447.95,741.51,12.561
17,5.6088e+06,6.489e+06,43.653,29.611,290.29,9.6793,29.57,290.48,9.9182
18,5.5404e+06,5.6648e+06,24.197,306.33,291.1,21.056,306.28,291.3,20.929
19,5.5349e+06,4.5436e+06,21.397,1212.5,666.71,16.884,1212.7,666.6,16.993
20,5.5045e+06,4.8928e+06,45.551,584.19,1631.2,13.487,584.29,1631.2,13.739
21,5.5014e+06,4.0711e+06,21.634,1367.1,1021.6,15.471,1367,1021.5,15.353
22,5.4975e+06,3.0443e+06,45.388,1515.8,812.06,7.3057,1515.5,812.25,7.5438
23,5.4967e+06,2.6099e+06,46.872,970.89,1100.6,12.881,970.88,1100.4,12.625
24,5.4658e+06,4.0223e+06,23.311,404.82,601.96,10.272,405,602.1,10.152
25,5.4019e+06,5.0476e+06,8.6715,247.03,1224.7,9.5367,247.18,1224.6,9.564
26,5.2932e+06,8.5898e+06,29.022,169.07,119.41,26.224,168.92,119.41,26.067
27,5.2655e+06,6.2089e+06,12.468,1496.6,1339.5,14.735,1496.4,1339.3,14.771
28,5.2594e+06,6.1893e+06,74.812,1466.8,1404.8,17.428,1467.5,1405,17.806
29,5.1965e+06,6.5168e+06,53.13,626.76,1688.8,17.192,626.04,1689.6,17.352
30,5.1923e+06,5.5606e+06,28.954,1245.2,363.12,12.814,1245.3,363.48,12.954
31,5.1445e+06,5.8943e+06,40.692,1070.2,35.823,21.328,1070,34.869,21.401
32,5.1387e+06,4.3788e+06,103.46,1743.5,1037.9,27.38,1743.4,1037.6,26.808
33,5.1218e+06,5.6302e+06,22.772,1168.5,1455.4,18.668,1168.3,1455,18.741
34,5.1177e+06,5.2624e+06,36.23,1190.7,646.66,7.6444,1190.6,646.56,7.8443
35,5.0961e+06,4.0964e+06,20.54,1139.6,1275.4,9.1412,1139.4,1275.2,9.0426
36,5.0871e+06,6.6511e+06,120.11,527.12,119.28,17.505,528.12,119.22,16.875
37,5.0624e+06,5.1039e+06,6.399,648.38,1243.4,9.9828,648.46,1243.4,10.014
38,5.0434e+06,4.3413e+06,15.958,1266.1,1136.5,7.4505,1266,1136.1,7.4635
39,5.0415e+06,3.953e+06,19.789,1078.3,99.759,13.478,1078.6,99.686,13.401
40,5.0408e+06,4.8633e+06,14.805,846.04,1568.5,15.666,845.96,1568.3,15.604
41,4.9885e+06,2.0785e+06,58.45,1346.3,809.78,5.7359,1346.1,809.88,5.4151
42,4.9773e+06,5.8828e+06,43.013,1665.7,717.93,13.512,1665.6,718,13.749
43,4.9322e+06,3.6168e+06,19.731,269.83,1656,8.3952,270.09,1656,8.3026
44,4.9202e+06,3.7213e+06,16.542,1424.7,331.96,8.2355,1424.5,332.04,8.1605
45,4.8897e+06,3.0925e+06,25.803,983.02,349.81,16.635,983.01,349.75,16.778
46,4.8704e+06,2.9185e+06,13.066,126.73,1369.8,13.826,126.89,1369.9,13.764
47,4.8459e+06,3.4055e+06,55.08,1738.6,878.48,5.268,1737.7,878.72,5.4955
48,4.828e+06,5.1359e+06,27.629,1338.2,1172.5,11.071,1338.3,1172.3,11.216
49,4.8244e+06,4.0829e+06,31.535,915.21,601.09,7.3954,915.07,601.26,7.5639
50,4.8216e+06,5.3423e+06,31.914,216.41,1563.8,9.1662,216.86,1563.7,9.3111
51,4.8036e+06,5.0785e+06,38.697,1483.7,762.29,22.727,1483.5,762.14,22.934
52,4.7994e+06,8.0306e+06,46.754,1557.3,1542.8,10.902,1557,1542.8,11.157
53,4.7944e+06,7.6493e+06,18.207,920.11,182.78,18.281,920.04,182.83,18.38
54,4.7884e+06,4.0045e+06,17.365,1371.1,933.48,5.6697,1371,933.48,5.7643
55,4.7705e+06,4.4648e+06,12.764,79.369,1362.6,5.0496,79.577,1362.3,5.0757
56,4.7525e+06,4.3126e+06,14.26,121.31,1279.5,11.742,121.4,1279.2,11.685
57,4.7454e+06,4.6544e+06,31.863,1455.3,883.04,6.0952,1455.3,883.3,5.9278
58,4.7343e+06,3.0761e+06,143.4,281.93,123.91,27.646,282.24,123.87,26.853
59,4.7295e+06,4.8841e+06,21.812,1414.3,1651.7,13.967,1413.9,1651.5,14.044
60,4.7248e+06,3.7574e+06,18.782,1306,910.91,10.747,1305.8,911.15,10.664
61,4.7197e+06,3.3522e+06,34.144,1179.1,904.85,20.411,1178.9,904.75,20.225
62,4.718e+06,2.6909e+06,18.835,723.24,756.34,8.6739,723.07,756.76,8.707
63,4.7018e+06,3.7323e+06,45.231,1398.7,579.76,23.016,1398.5,579.72,23.261
64,4.6782e+06,4.5786e+06,16.461,1312.9,932.68,12.862,1312.8,932.5,12.784
65,4.6768e+06,3.9337e+06,28.811,1804.6,1488.5,13.721,1804.7,1487.8,13.724
66,4.6735e+06,3.0191e+06,64.364,544.65,875.93,14.992,545.07,875.87,15.337
67,4.6595e+06,4.2162e+06,37.12,1386.3,383.86,14.958,1386.2,384.74,14.884
68,4.6593e+06,3.493e+06,16.555,531.62,712.94,8.4206,531.37,713.28,8.432
69,4.6479e+06,3.9291e+06,35.287,985.53,1271.1,24.237,985.51,1270.9,24.427
70,4.6363e+06,3.9712e+06,35.611,476.96,430.4,10.175,476.72,430.82,10.007
