72,1.0136e+06,4.7067e+05,3.9127,1020.7,895.95,1020.6,896.01
73,1.0127e+06,3.9475e+05,3.4526,1338.8,537.65,1338.8,537.7
74,1.0099e+06,4.9393e+05,13.435,1436.1,1829.8,1436.3,1829.5
75,1.0091e+06,4.29e+05,19.617,382.97,74.549,382.59,74.234
76,1.0081e+06,5.6298e+05,12.898,295.06,514.64,294.73,514.64
77,1.0075e+06,3.611e+05,14.938,910.11,155.47,909.76,155.33
78,1.0063e+06,5.1395e+05,2.0764,264.81,1332.8,264.79,1332.8
79,1.0056e+06,5.9861e+05,15.111,339.92,910.41,339.54,910.37
80,1.0038e+06,4.6088e+05,4.389,1142,37.528,1141.9,37.595
81,1.0026e+06,5.2802e+05,11.064,1307.3,1412,1307.2,1412.3
82,1.0013e+06,2.5039e+05,2.5659,523.97,1137.1,523.91,1137.1
83,1.0011e+06,3.1469e+05,7.3551,1094.8,1363.8,1094.9,1364
84,1.0008e+06,3.9206e+05,12.512,1653,231.12,1653.3,230.98
85,9.9973e+05,3.048e+05,49.804,1869.1,1410.9,1868.2,1410.1
86,9.9962e+05,5.6866e+05,18.925,1109.3,1253.9,1109.3,1253.4
87,9.9883e+05,4.9015e+05,13.329,1133.4,1099.6,1133.2,1099.9
88,9.9754e+05,8.6072e+05,21.468,1094.3,926.01,1094.7,926.35
89,9.9617e+05,5.2283e+05,25.172,593.92,37.367,593.65,36.793
90,9.9455e+05,4.0881e+05,10.4,1276.9,1144,1276.9,1144.3
91,9.9314e+05,3.9677e+05,6.9964,245.65,1309.6,245.68,1309.8
92,9.9245e+05,5.0527e+05,7.4007,1326,296.75,1326.1,296.58
93,9.9241e+05,5.7414e+05,13.407,597.17,1251.9,596.88,1252.1
94,9.9128e+05,1.5691e+05,0.85479,227.32,1024.6,227.3,1024.6
95,9.8746e+05,4.7638e+05,10.932,197.11,1090.2,196.87,1090.3
96,9.8603e+05,4.6745e+05,7.1049,565.51,655.21,565.33,655.21
97,9.8514e+05,4.6262e+05,22.71,1077.6,1271.1,1077,1271
98,9.8458e+05,3.3163e+05,12,343.31,1250,343.58,1250.1
99,9.8417e+05,7.3541e+05,49.901,16.673,586.97,15.802,587.88
100,9.8245e+05,4.4798e+05,3.9404,353.98,869.61,354.08,869.58
101,9.7918e+05,2.8929e+05,31.035,623.75,1209.9,624.23,1209.3
102,9.7421e+05,6.9879e+05,1.5266,1085.1,924.63,1085.1,924.6
103,9.7064e+05,5.1434e+05,2.9581,1585.5,1288.4,1585.6,1288.4
104,9.6948e+05,3.8003e+05,5.4162,883.46,609.12,883.55,609.02
105,9.6786e+05,2.3634e+05,18.375,1039.5,1883.8,1039.9,1883.6
106,9.6691e+05,5.538e+05,16.616,869.13,1083.6,869.04,1084
107,9.6245e+05,4.0855e+05,30.104,434.81,387.17,434.16,386.79
108,9.6047e+05,4.3828e+05,24.235,127.9,938.83,127.3,938.94
109,9.6026e+05,4.8273e+05,8.5414,1650.4,657.29,1650.6,657.26
110,9.5946e+05,6.3017e+05,3.228,1299.8,950.26,1299.9,950.2
111,9.5933e+05,5.5459e+05,14.996,1014.1,1490.9,1013.9,1491.2
112,9.5903e+05,5.284e+05,17.164,1572.7,982.91,1572.6,982.48
113,9.4959e+05,4.6074e+05,12.366,547.18,1497.3,547.45,1497.4
114,9.4412e+05,4.1939e+05,11.092,1632.4,549.73,1632.6,549.86
115,9.4323e+05,4.0233e+05,13.5,570.83,838.1,570.59,838.34
116,9.4115e+05,6.0927e+05,4.3334,606.69,991.5,606.62,991.59
117,9.3974e+05,4.625e+05,32.468,747.13,767.04,746.32,767.1
118,9.3749e+05,5.3658e+05,23.095,30.434,960.98,29.969,961.33
119,9.3494e+05,5.1979e+05,9.3745,453.36,248.78,453.25,248.57
120,9.336e+05,4.5319e+05,18.795,666.36,697.76,665.9,697.63
121,9.3243e+05,4.6416e+05,6.6871,1445.8,841.97,1445.7,841.8
122,9.3158e+05,5.4613e+05,6.125,974.72,1043.5,974.64,1043.6
123,9.2856e+05,4.2048e+05,1.7068,668.99,645.58,668.96,645.54
124,9.28e+05,6.0594e+05,4.6191,1427.4,767.55,1427.3,767.67
125,9.2719e+05,4.6499e+05,11.937,1475.5,1275,1475.7,1275.1
126,9.2642e+05,5.763e+05,3.0206,1294.7,344.19,1294.7,344.11
127,9.248e+05,5.3775e+05,1.4075,730.99,738.49,730.98,738.52
128,9.2372e+05,4.2895e+05,11.064,1131,765.1,1131.2,765.27
129,9.2188e+05,3.9445e+05,5.7267,902.86,1097.8,902.96,1097.9
130,9.2043e+05,4.5628e+05,27.439,1608.7,1051.1,1608.6,1051.8
131,9.2032e+05,4.3144e+05,31.437,382.77,1413.3,381.98,1413.3
132,9.1945e+05,3.2432e+05,1.9068,644.66,1005,644.65,1005
133,9.1787e+05,3.3061e+05,20.956,1081.7,123.96,1081.6,124.49
134,9.1351e+05,4.0243e+05,16.644,824.45,1611.3,824.71,1611.6
135,9.1339e+05,4.6859e+05,28.558,851.11,1218,850.46,1218.3
136,9.1317e+05,5.6708e+05,8.7677,1075.1,1198.6,1075.2,1198.8
137,9.1302e+05,4.1348e+05,25.326,816.06,704.88,815.48,705.16
138,9.1256e+05,3.1043e+05,17.366,489.03,29.957,488.88,30.367
139,9.1229e+05,5.5847e+05,8.0684,434.07,940.07,433.9,940.18
140,9.1162e+05,4.1483e+05,95.083,1645.7,80.293,1648,80.985
141,9.1144e+05,4.1096e+05,9.5795,1623.3,985.38,1623.5,985.28
142,9.095e+05,3.48e+05,5.9096,1192.6,602.02,1192.6,602.16
143,9.091e+05,2.9588e+05,21.035,1671.1,1270.9,1670.7,1271.2
144,9.0656e+05,3.8031e+05,28.631,680.58,1707.1,679.95,1707.5
145,9.0641e+05,5.5044e+05,8.3865,1895.8,1591.3,1895.8,1591.5
146,9.0472e+05,4.3472e+05,3.9079,1086,1424.2,1086,1424.1
147,9.0137e+05,4.3181e+05,18.704,512.04,1258.1,511.57,1258.1
148,9.0046e+05,3.1927e+05,20.368,127.96,1104.5,127.88,1104
149,9.0012e+05,3.0497e+05,8.0306,311.52,620.19,311.63,620.01
150,8.9929e+05,3.9897e+05,25.541,441.52,272.43,441.05,271.98
151,8.9911e+05,4.7832e+05,23.893,712.13,412.92,711.76,412.44
152,8.982e+05,5.2777e+05,19.073,137.07,1014.7,136.78,1014.4
153,8.9647e+05,3.2802e+05,10.469,103.6,919.37,103.85,919.28
154,8.9476e+05,4.3639e+05,18.01,953.28,61.898,953.09,61.484
155,8.9282e+05,2.7236e+05,28.638,884.22,1651.3,884.25,1650.6
156,8.9037e+05,4.9298e+05,5.0571,1236.3,721.27,1236.4,721.17
157,8.9018e+05,5.3987e+05,29.881,1564.1,709.73,1564.6,710.33
158,8.9016e+05,5.3104e+05,3.881,972.35,541.95,972.27,542.01
159,8.8805e+05,3.2757e+05,9.5897,988.47,1251.6,988.52,1251.9
160,8.8754e+05,4.1088e+05,14.092,1757.8,958.44,1757.9,958.12
161,8.8555e+05,5.2001e+05,2.8333,1208.3,1638.5,1208.3,1638.5
162,8.848e+05,2.7917e+05,7.8401,953.4,805.5,953.2,805.51
163,8.8247e+05,4.2561e+05,7.7747,1539.8,1450.7,1539.6,1450.6
164,8.8098e+05,3.646e+05,5.2405,1483.6,861.81,1483.8,861.82
165,8.7919e+05,4.6587e+05,9.8305,1647.9,716.52,1647.9,716.28
166,8.7917e+05,5.1576e+05,20.766,1197.9,82.001,1198,82.518
167,8.7811e+05,4.9991e+05,14.869,1698.8,766.35,1699.1,766.37
168,8.7526e+05,3.0126e+05,9.6327,1352.8,581.88,1352.8,582.13
169,8.7511e+05,4.2817e+05,40.34,769.62,1034.3,768.86,1033.6
170,8.7487e+05,4.5986e+05,21.22,701.97,780.91,702.32,781.32
171,8.7481e+05,2.9725e+05,11.293,688.97,629.42,689.26,629.45
172,8.7451e+05,5.475e+05,16.259,970.49,532.81,970.23,533.13
173,8.7303e+05,4.4414e+05,22.637,416.76,794.91,416.2,795.04
174,8.73e+05,3.8164e+05,12.109,633.82,282.95,633.52,282.89
175,8.7237e+05,5.0861e+05,22.241,992.29,1834.4,992,1834.8
176,8.7148e+05,5.2186e+05,14.477,391.27,1422.7,391.06,1423
177,8.7077e+05,4.6904e+05,10.692,1112.5,873.16,1112.3,873.29
178,8.6755e+05,6.8069e+05,5.5129,993.21,1094.6,993.34,1094.6
179,8.6749e+05,5.1516e+05,17.855,1214.3,59.36,1214.5,58.943
180,8.6747e+05,2.7768e+05,13.5,679.71,201.74,679.7,202.08
181,8.6656e+05,3.7717e+05,8.9764,693.32,813.02,693.14,813.15
182,8.6649e+05,4.7939e+05,4.6778,269.29,806.69,269.32,806.81
183,8.6597e+05,2.6687e+05,4.1818,707.77,1048.1,707.66,1048
184,8.655e+05,3.1355e+05,6.5679,758.55,595.35,758.54,595.18
185,8.653e+05,4.4444e+05,13.771,1350.9,302.04,1350.8,301.73
186,8.6473e+05,5.1581e+05,20.225,667.27,974.13,666.78,974
187,8.6302e+05,4.5837e+05,27.724,667.33,1687.9,667.21,1688.6
188,8.624e+05,3.0065e+05,7.9532,500.3,1536.1,500.18,1536.2
189,8.6123e+05,5.315e+05,23.308,1254.1,1411.7,1254.3,1412.3
190,8.5967e+05,4.8411e+05,15.453,790.95,586.99,791.09,587.36
191,8.5959e+05,4.7907e+05,27.086,1274.2,1257.4,1274.7,1256.9
192,8.576e+05,5.524e+05,4.4595,64.879,1246.6,64.769,1246.5
193,8.5645e+05,4.2598e+05,19.417,1889.6,952.2,1889.7,951.72
194,8.5628e+05,3.0694e+05,10.347,1623,1348.5,1622.9,1348.2
195,8.56e+05,4.8877e+05,9.6412,1174.3,270.04,1174.5,269.91
