1,0.88776,0.8572,-0.11875
2,0.02384,0.36917,0.097797
3,-0.1518,-0.12003,0.10387
4,0.6224,0.16194,-0.0064298
5,-0.0607,-0.2054,0.088603
6,0.699,0.4054,0.10808
7,-0.369,0.0478,-0.082814
8,-1.3466,-0.74258,0.21489
9,-0.0871,-0.13824,-0.036293
10,-0.5442,0.86796,-0.022503
11,-0.11618,-0.2095,-0.13829
12,0.16828,0.84179,0.03578
13,-0.0683,0.0331,-0.17837
14,-0.15131,-0.1529,-0.035562
15,0.0208,0.21094,-0.0075956
16,-0.13197,0.13528,0.0097878
17,-0.5076,0.73121,0.025636
18,-0.1426,-0.6469,0.11862
19,-0.4186,0.10669,0.079605
20,-0.4891,-0.07784,-0.0081637
21,-0.4876,0.0494,-0.1028
22,-0.19624,-0.15093,0.078013
23,-0.57082,-0.10706,0.00654
24,-0.5312,-0.47414,0.17369
25,-0.0827,0.34707,-0.01588
26,-0.4493,0.06907,0.021347
27,-0.4837,-0.0329,0.2557
28,0.36009,-0.58727,-0.0085277
29,-0.6168,-0.1043,0.058894
30,0.44329,0.09889,0.33644
31,-0.29693,-0.3281,0.014718
32,-0.4294,0.07422,-0.052784
33,-0.4621,-0.1624,-0.21921
34,0.14077,0.17735,0.083288
35,-0.39819,-0.1239,0.066556
36,-0.5056,-0.2518,0.09719
37,-0.09678,0.0026,0.056632
38,-0.14763,0.2324,0.10215
39,-0.21809,-0.17492,0.13711
40,-0.27935,-0.12754,0.060289
41,-0.38106,-0.1171,-0.091761
42,-0.22807,-0.13604,-0.020152
43,-0.4388,0.0382,0.2914
44,-0.16672,-0.10426,-0.56668
45,-0.3609,0.80989,0.13479
46,-0.3318,-0.22321,-0.090639
47,-0.21952,0.05389,0.00073
48,-0.0278,-0.02358,0.1231
49,-0.299,-0.4443,0.1523
50,0.27533,0.1822,-0.003064
51,-0.03035,0.40424,0.16132
52,-0.6946,-0.24266,0.061748
53,-1.1111,-0.13397,-0.069845
54,-0.23182,-0.17706,-0.09373
55,-0.09278,0.045,-0.071373
56,-0.3437,0.16495,0.20726
57,-0.18006,-0.2977,-0.26271
58,-0.5466,-0.3303,0.063386
59,-1.4461,-0.31728,0.085668
60,-0.26525,-0.4475,-0.17929
61,-0.4237,-0.2679,0.12296
62,-0.1111,-0.0769,0.089112
63,-0.5563,0.06,0.17275
64,-0.00357,-0.09698,0.060573
65,-0.189,-0.1658,0.077732
66,-0.54483,0.4024,0.14028
67,-0.29611,-0.3091,-0.1446
68,-0.44815,0.0797,-0.020508
69,-0.1534,0.14267,-0.15699
70,-0.4489,-0.0346,0.075026
71,-0.3484,-0.31235,0.12727
72,-0.2829,-0.2125,-0.042219
73,-0.2206,-0.21782,0.005177
74,0.00532,0.05175,0.18568
75,-0.5917,-0.0296,-0.040899
76,0.2985,-0.00606,0.19564
77,-0.3074,0.2063,-0.01512
78,-2.2593,2.0136,0.57581
79,-0.17568,-0.12455,-0.10441
80,0.33503,0.54963,0.12561
81,-0.0028,-0.25436,-0.11003
82,-0.07758,0.0103,0.017907
83,-0.23216,0.13647,0.026236
84,0.11177,-0.0043,-0.087368
85,-0.2105,0.58668,-0.05055
86,-0.1748,-0.30889,-0.013726
87,-2.6093,2.1853,1.841
88,-0.4705,-0.3677,-0.019429
89,-0.3127,-0.3938,-0.19877
90,-0.0437,0.14591,0.007468
91,0.08947,0.0004,-0.046141
92,-0.08625,-0.0747,0.12496
93,-0.7092,-0.25325,0.015498
94,-0.15095,0.1671,0.11454
95,-0.2823,0.20041,0.020201
96,-0.1972,0.143,0.006589
97,0.25039,0.2638,0.21965
98,-0.31099,0.03389,-0.091073
99,-0.4911,-0.0484,-0.11657
100,-0.2915,-0.08792,0.12145
101,0.08378,-0.53504,-0.11031
102,-0.23102,0.1904,-0.072812
103,0.0675,0.28,0.041312
104,0.134,-0.33973,-0.87903
105,-0.3139,-0.25142,-0.2248
106,-0.0726,-0.03839,-0.086939
107,-0.18782,0.0366,0.016734
108,0.17407,-0.03278,0.1045
109,-0.4533,0.04959,0.002103
110,-0.60591,-0.6778,0.11718
111,0.41339,0.2522,0.1086
112,-0.21017,0.043,0.043304
113,-0.7792,0.09126,0.1725
114,-0.1691,-0.0202,-0.010258
115,-0.4435,-0.31989,0.30116
116,-0.15046,0.09738,-0.03347
117,-0.2709,0.20286,0.024313
118,-0.02599,0.009,-0.031408
119,-0.3247,0.27232,0.007513
120,-0.46228,0.46467,-0.27353
121,-0.1824,-0.0478,-0.085132
122,-0.1988,-0.10111,0.15084
123,-0.3241,0.10233,0.070306
124,-0.28667,0.09252,0.099397
125,-0.17959,0.0032,0.10862
126,0.00896,-0.1337,0.10895
127,-0.20421,0.02243,0.098406
128,-0.7418,-0.1376,0.023823
129,-0.05625,-0.14942,0.15511
130,-0.4729,0.04209,-0.022429
131,-0.4253,0.0279,0.087268
132,-0.11181,0.24073,0.39802
133,-0.23057,-0.14572,0.1788
134,-0.29304,-0.08012,-0.030077
135,-0.1023,0.17936,-0.035112
136,-0.64479,0.5454,-0.073989
137,-0.25471,-0.01012,-0.29751
138,-0.09465,-0.2723,-0.03985
139,-0.32957,0.44145,0.32299
140,-0.60886,-0.02767,0.22626
141,-0.34014,0.2684,0.21073
142,-0.13311,-0.02831,0.070067
143,-0.38184,0.48672,0.31131
144,-0.1434,0.53794,0.016272
145,-0.21695,0.09104,0.079628
146,0.10071,0.0081,-0.011325
147,-0.7738,-0.1754,0.15676
148,-0.6443,-0.2413,-0.069637
149,-0.1678,0.78768,-0.042052
150,-0.16959,-0.1863,0.14937
151,0.0193,-0.31381,0.1541
152,-0.4767,-0.1805,-0.083633
153,-0.2313,0.1586,0.15988
154,-0.2933,-0.1634,0.099144
155,0.118,-0.34,0.040928
156,-0.07139,-0.3214,0.060167
157,-0.2766,0.15018,0.082356
158,-0.1279,-0.3973,0.007357
159,-0.31598,0.32571,-0.2074
160,-0.2976,0.1711,-0.13122
161,-0.3913,-0.12135,0.13352
162,-0.01964,-0.1314,-0.10366
163,-0.34872,0.3394,0.10806
164,-0.83072,-0.08394,0.24525
165,-0.2211,-0.2877,0.061144
166,-0.3024,0.14907,-0.09536
167,-0.3062,0.32697,0.070106
168,-0.7021,-0.04056,0.17365
169,-0.38797,0.54036,-0.019849
170,-0.4288,0.30544,0.036279
171,0.08162,0.3813,0.28627
172,-0.6613,-0.0817,-0.1382
173,-0.8557,-0.014602,0.0068259
174,-0.343,0.1877,0.10745
175,-0.3695,-0.06685,-0.001763
176,-0.5091,0.01851,0.11047
177,0.34406,-0.04039,0.13188
178,-0.11925,-0.09905,0.061561
179,0.27933,-0.3181,0.007163
180,-0.31458,-0.01713,-0.044095
181,-0.08799,0.02848,0.24645
182,-0.567,0.1506,0.26847
183,-0.1688,-0.08635,-0.019946
184,-0.0783,-0.4227,-0.45239
185,-0.2055,-0.0997,0.12292
186,-0.36951,-0.2235,-0.020646
187,-0.33594,-0.0629,-0.14911
188,-0.15435,0.27966,0.06872
189,-0.0864,0.0155,0.21642
190,-0.2527,0.22678,0.12807
191,-0.2765,0.27165,0.074273
192,-0.34928,-0.12477,0.20178
193,-0.5203,-0.18725,0.09044
194,-0.15399,0.13474,0.045025
195,-0.25043,-0.1144,0.15385
196,-0.04963,0.10756,0.10573
197,-0.20298,-0.02301,0.028551
198,-0.414,0.28753,-0.084273
199,-0.08458,0.3241,0.12187
200,-0.17425,-0.2966,0.0007138
201,-0.3426,-0.2493,0.22491
202,0.0028,0.12817,0.13806
203,-0.14504,0.1718,0.17683
204,-0.28678,-0.1996,0.23713
205,-0.3201,0.2688,0.26283
206,-0.2135,0.18514,0.037088
207,-0.18195,0.85449,0.093065
208,-0.2333,-0.3794,0.18277
209,0.2171,-0.00948,0.22098
210,-0.4904,0.34729,0.1069
211,0.33471,-0.339,-0.1194
212,-0.4778,-0.03303,-0.031978
213,0.04504,-0.00958,-0.016416
214,0.21255,-0.1581,0.15146
215,0.08217,-0.1811,0.077213
216,-0.4794,-0.14721,-0.078118
217,0.03116,-0.3577,0.017168
218,-0.07332,-0.30789,0.18677
219,-0.44367,0.1174,0.028659
220,-0.02087,-0.005869,-0.1846
221,0.48072,-0.2838,-0.020791
222,-0.8627,-0.7895,0.20231
223,-0.09024,-0.1539,0.013021
224,-0.0333,0.0342,-0.013646
225,-0.14816,0.0064,-0.079203
226,-0.2107,-0.18076,0.23395
227,-0.3723,-0.6657,-0.30314
228,-0.5714,-0.0717,-0.026679
229,-0.3993,0.19597,-0.010686
230,0.01756,-0.0268,0.13483
231,0.32495,-0.08609,-0.79497
232,0.27789,-0.3794,0.0081808
233,-0.019459,0.24695,0.09667
234,-0.5251,-0.3371,0.026568
235,0.0525,-0.14292,-0.031236
236,-0.2243,-0.3941,0.19603
237,-0.38267,-0.029957,-0.23233
238,-0.08443,-0.01639,0.057054
239,0.11962,-0.008,0.11725
240,-0.2394,-0.1409,0.1041
