1,1.0265e+07,9.4696e+06,53.433,649.53,630.27,24.994,650.41,631.13,24.875
2,9.9581e+06,8.6409e+06,22.921,879.29,527.49,19.493,879.32,527.85,19.591
3,9.1087e+06,9.1471e+06,20.212,1132.9,816.26,10.419,1132.7,816.14,10.523
4,9.0988e+06,6.2373e+06,25.547,1010.2,885.64,7.068,1010.8,885.8,7.0616
5,8.9548e+06,6.0357e+06,18.072,1443.9,1475.1,7.5691,1443.9,1474.9,7.6577
6,8.3754e+06,7.1664e+06,37.506,793.91,479.91,5.9138,794.61,480.32,6.0219
7,8.2847e+06,6.0236e+06,20.981,1305.8,1570.6,7.6673,1305.4,1570.6,7.5844
8,7.9788e+06,8.3799e+06,72.249,702.39,548.62,6.5866,701.04,547.88,6.8015
9,7.7141e+06,9.4287e+06,9.2041,1296.2,635.81,16.05,1296.1,635.67,16.014
10,7.5121e+06,8.7961e+06,40.854,1218.5,498.66,6.4502,1218,499.52,6.4276
11,7.3532e+06,2.9865e+06,26.646,849.96,1488.5,8.4571,849.84,1488.3,8.3188
12,7.3192e+06,8.073e+06,34.669,492.1,233.06,12.3,492.27,233.91,12.336
13,7.26e+06,4.1492e+06,32.247,489.35,1395.7,10.815,489.28,1395.7,10.637
14,7.2071e+06,4.6446e+06,10.67,863.3,1074.8,24.764,863.15,1074.7,24.729
15,7.1011e+06,5.0632e+06,8.5216,725.09,310.66,6.6956,725.11,310.88,6.688
16,7.0327e+06,3.8639e+06,7.7037,641.88,943.04,6.1522,641.75,943.18,6.162
17,6.9783e+06,7.5208e+06,35.623,1027.6,810.47,14.904,1027.1,811.2,14.93
18,6.7842e+06,5.761e+06,33.866,1122.3,1691.3,9.1632,1122.2,1690.7,9.2818
19,6.7817e+06,7.047e+06,22.342,1286.4,56.766,13.049,1286,56.873,13.129
20,6.708e+06,4.6688e+06,19.708,1082.9,607.43,7.0851,1082.4,607.35,7.0769
21,6.6581e+06,3.7059e+06,26.845,1435.7,1525.1,7.1082,1435.3,1525.1,7.0054
22,6.613e+06,4.6331e+06,17.138,709.61,935.64,9.3143,709.41,935.49,9.3923
23,6.5814e+06,4.1292e+06,23.077,589.85,864.55,15.023,589.28,864.44,15.03
24,6.5539e+06,3.2877e+06,42.14,1882.6,986.54,10.651,1882.1,986.06,10.825
25,6.5261e+06,6.3188e+06,14.444,1112.4,912.05,18.123,1112.3,912.4,18.107
26,6.4788e+06,4.7918e+06,18.444,1299,934.63,11.454,1298.6,934.7,11.476
27,6.4576e+06,8.2225e+06,49.885,1223.9,691.69,17.586,1223.4,691.65,17.842
28,6.4292e+06,3.1247e+06,27.379,125.82,914.84,8.8347,126.18,914.25,8.8261
29,6.4124e+06,4.2533e+06,26.992,1553.8,1261.6,22.932,1553.1,1261.5,22.991
30,6.3417e+06,6.38e+06,63.184,282.45,569.77,11.688,282.89,569.87,12.024
31,6.3267e+06,4.6288e+06,17.759,939.14,1584.1,6.0752,938.84,1583.7,6.0899
32,6.3035e+06,5.4378e+06,19.731,1044.5,305.53,10.23,1044.1,305.61,10.177
33,6.2975e+06,4.1013e+06,43.986,1225.6,1270.1,9.4701,1225.2,1270,9.2509
34,6.2916e+06,4.2356e+06,17.478,678.27,475.2,16.098,678.41,475.38,16.181
35,6.2749e+06,5.5255e+06,20.43,996.02,1279.1,14.986,995.62,1279,15.052
36,6.2426e+06,5.7346e+06,28.433,1594,1229.3,14.638,1593.5,1229.1,14.735
37,6.2329e+06,5.0612e+06,10.894,468.42,833.8,13.78,468.32,833.8,13.837
38,6.1617e+06,4.3263e+06,21.388,439.08,1113,7.1175,438.94,1113.2,7.2197
39,6.1014e+06,4.6432e+06,27.058,811.91,950.12,24.023,811.69,949.95,24.16
40,6.0527e+06,4.0636e+06,16.318,864.93,333.14,9.07,864.65,333.01,9.1303
41,6.0171e+06,5.0408e+06,22.87,841.74,813.35,9.7593,841.36,813.23,9.6675
42,6.0156e+06,3.3083e+06,11.145,851.03,980.34,6.6408,850.8,980.2,6.6206
43,5.9721e+06,2.4419e+06,55.288,1557.6,1180.9,11.978,1557.1,1181,12.269
44,5.9487e+06,5.1961e+06,102.3,592.33,719.49,26.265,592.16,719.39,25.698
45,5.9339e+06,6.0481e+06,42.739,1500.3,242.24,9.5634,1499.9,243.05,9.6982
46,5.8974e+06,4.9551e+06,22.76,1357.4,950.38,17.607,1357.1,950.16,17.516
47,5.8852e+06,3.5666e+06,8.9707,732.2,812.56,16.881,731.98,812.61,16.882
48,5.8725e+06,4.623e+06,22.206,724.91,832.92,10.863,724.88,832.9,10.986
49,5.8396e+06,3.8874e+06,34.686,1036,1294,14.451,1035.7,1293.6,14.603
50,5.8364e+06,5.8737e+06,13.113,67.762,1433.1,10.978,68.038,1433.3,10.975
51,5.8193e+06,3.9557e+06,33.196,709.28,385.44,6.2885,709.25,385.84,6.4499
52,5.8079e+06,4.1044e+06,31.241,1102.5,587.73,12.051,1101.9,587.49,12.113
53,5.7957e+06,4.6381e+06,46.156,1431.5,691.04,6.8523,1430.4,690.91,6.7824
54,5.7751e+06,4.3991e+06,20.461,542.72,843.96,15.792,542.49,843.78,15.698
55,5.7576e+06,4.883e+06,13.483,182.41,1359.1,15.944,182.32,1359.2,15.873
56,5.7209e+06,5.4872e+06,40.257,1170,147.03,5.2708,1169.7,147.2,5.4781
57,5.7052e+06,1.8797e+06,49.262,909.61,1191.5,5.2765,909.43,1191.2,5.0138
58,5.6933e+06,3.7479e+06,27.793,1498.4,1273.6,21.816,1497.8,1273.3,21.88
59,5.6901e+06,6.5069e+06,60.738,899.92,512.67,17.684,898.47,512.35,17.769
60,5.6757e+06,4.9446e+06,38.309,631.68,1645.3,5.8076,631.42,1644.9,5.6283
61,5.6634e+06,5.1217e+06,29.758,1455.3,1541.5,10.053,1454.9,1541.3,10.176
62,5.657e+06,3.9803e+06,16.913,1547.4,1202.8,12.107,1547.3,1202.7,12.196
63,5.6519e+06,6.6066e+06,38.208,1666.5,1660.2,11.501,1665.9,1660.3,11.674
64,5.6267e+06,3.2174e+06,11.563,366.84,944.33,5.2489,366.84,944.23,5.3094
65,5.6238e+06,5.3886e+06,17.185,1068.1,1275.2,14.996,1068,1275,15.074
66,5.6228e+06,4.249e+06,36.878,424.3,1360.8,22.409,423.75,1361.2,22.549
67,5.6225e+06,2.9381e+06,31.081,577.01,1380.2,8.2504,576.71,1379.9,8.1057
68,5.6146e+06,4.2067e+06,18.436,337.43,1209.9,11.118,336.98,1210,11.098
69,5.6103e+06,4.1467e+06,29.456,613.64,410,9.1746,613.49,410.14,9.0176
70,5.5937e+06,5.0409e+06,22.396,1466.6,1810.3,14.382,1466.2,1810.3,14.457
71,5.5892e+06,6.3614e+06,29.488,1257.9,576.56,14.733,1257.6,576.25,14.86
72,5.5534e+06,3.2694e+06,15.965,1493.9,1516.4,9.1945,1493.6,1516.2,9.1523
73,5.5512e+06,3.817e+06,12.337,1398.5,841.85,15.944,1398.2,841.64,15.949
74,5.5493e+06,5.3927e+06,33.486,727.45,728.54,12.455,727.46,728.59,12.641
75,5.5368e+06,2.8145e+06,24.635,1377.9,931.99,25.281,1377.3,931.96,25.24
76,5.5295e+06,6.3512e+06,37.154,172.59,592.18,22.88,172.89,592.18,23.075
77,5.5088e+06,3.2717e+06,14.941,1628.4,414.98,14.91,1628.1,415.19,14.895
78,5.5066e+06,5.1267e+06,158.64,140.69,637.88,9.1666,138.43,639.89,9.7424
79,5.4931e+06,3.6491e+06,20.646,785.21,693.76,5.4998,785.04,693.64,5.3953
80,5.4829e+06,3.49e+06,34.113,941.08,343.39,5.908,941.42,343.94,6.0337
81,5.4773e+06,4.5498e+06,22.229,1070.9,784.32,9.982,1070.9,784.06,9.872
82,5.4765e+06,2.7853e+06,4.4759,466.1,1314.2,18.232,466.02,1314.2,18.25
83,5.4665e+06,3.8228e+06,11.683,692.31,560.36,21.434,692.07,560.49,21.461
84,5.4544e+06,3.2406e+06,16.341,364.77,1102.8,11.286,364.88,1102.8,11.199
85,5.4425e+06,5.2834e+06,26.355,1047.5,530.14,6.7181,1047.3,530.73,6.6675
